Date,dailymeanspeed,dailymeandir
10/7/2009,12.29032258,85.78884165
10/8/2009,26.5483871,88.6990576
10/9/2009,6.541666667,92.63736421
10/10/2009,6.484848485,47.41895749
10/11/2009,2.395833333,45.75931682
10/12/2009,6.791666667,238.7638725
10/13/2009,3.911764706,278.9357752
10/14/2009,3.852459016,38.57004967
10/15/2009,6.578947368,18.36895268
10/16/2009,7.86440678,309.6686917
10/17/2009,10.20689655,248.0359125
10/18/2009,7.464285714,268.9476643
10/19/2009,16,67.49495182
10/20/2009,23.93939394,56.43770989
10/21/2009,28.89473684,84.72151745
10/22/2009,35.05454545,89.63781163
10/23/2009,10.06818182,203.4924437
10/24/2009,3.704545455,309.3212352
10/25/2009,12.2,95.25541268
10/26/2009,6.146341463,170.2490222
10/27/2009,9.020408163,258.1916505
10/28/2009,6.622222222,234.3523462
10/29/2009,6.181818182,279.5509631
10/30/2009,8.585365854,306.4363315
10/31/2009,3.633333333,19.45568057
11/1/2009,11.83333333,64.03376946
11/2/2009,14.08888889,90.87178807
11/3/2009,12.01639344,87.02242286
11/4/2009,22.578125,91.24881378
11/5/2009,20.96296296,78.92934993
11/6/2009,10.16666667,33.4023243
11/7/2009,9.172413793,53.21222954
11/8/2009,8.511627907,91.9189557
11/9/2009,8.386363636,107.6102679
11/10/2009,8.25,189.9380237
11/11/2009,22.34883721,79.22524846
11/12/2009,22.46296296,61.29320632
11/13/2009,7.857142857,7.885880431
11/14/2009,13.40740741,233.3257843
11/15/2009,16.15384615,229.2306688
11/16/2009,11.66666667,235.5364958
11/17/2009,11.13043478,233.0032264
11/18/2009,13.4137931,220
11/19/2009,9.107142857,209.3189928
11/20/2009,2.206896552,58.11364425
11/21/2009,6.055555556,263.5529893
11/22/2009,5.294117647,252.946702
11/23/2009,5.513513514,59.12902236
11/24/2009,5.891891892,58.88441148
11/25/2009,5.35,56.09791607
11/26/2009,13.02898551,80.92634543
11/27/2009,5.260869565,357.2081838
11/28/2009,15.18604651,228.5748181
11/29/2009,10.72727273,242.0388908
11/30/2009,8.897959184,82.10001992
12/1/2009,12.23529412,111.3828919
12/2/2009,11.06666667,332.8123022
12/3/2009,18.41666667,262.712063
12/4/2009,9.032258065,242.7294694
12/5/2009,18.78571429,82.85425131
12/6/2009,12.16666667,215.1676797
12/7/2009,5.307692308,115.3557749
12/8/2009,4.971014493,85.98855326
12/9/2009,7.092592593,114.2224788
12/10/2009,15.28571429,267.1942129
12/11/2009,14.96551724,266.8886862
12/12/2009,15.22222222,274.2771966
12/13/2009,16.07692308,248.7442125
12/14/2009,13,210.6593353
12/15/2009,5.666666667,31.32462346
12/16/2009,12.72727273,242.6468348
12/17/2009,9.28,221.8872798
12/18/2009,4.740740741,252.1237523
12/19/2009,9.066666667,232.380669
12/20/2009,13.91666667,90.82374096
12/21/2009,13.75,87.5292437
12/22/2009,6.833333333,173.950692
12/23/2009,7.25,226.5328078
12/24/2009,18.09615385,63.80707103
12/25/2009,18.93023256,48.60112724
12/26/2009,28.53846154,65.61878193
12/27/2009,22.33333333,75.01530845
12/28/2009,18.13793103,65.47969076
12/29/2009,20.41176471,74.68768472
12/30/2009,14.86842105,254.8148966
12/31/2009,9.416666667,263.2439364
1/1/2010,31.19512195,247.5499095
1/2/2010,27.57627119,257.297036
1/3/2010,15.05405405,234.3275543
1/4/2010,12.375,231.0548895
1/5/2010,6.47826087,351.8005158
1/6/2010,7.484848485,25.45908331
1/7/2010,18.60377358,260.9235458
1/8/2010,13.70833333,247.9193283
1/9/2010,7.484848485,247.2356399
1/10/2010,3.186046512,9.247111188
1/11/2010,7.041666667,148.102888
1/12/2010,5.2,220.2734982
1/13/2010,9.235294118,273.6379213
1/14/2010,18.55,237.9715441
1/15/2010,21.9,232.1457606
1/16/2010,17.88,238.4455851
1/17/2010,9.088235294,225.8618753
1/18/2010,11.54166667,229.5830776
1/19/2010,6.703703704,244.4367088
1/20/2010,4.612903226,357.657521
1/21/2010,16.66666667,242.7975347
1/22/2010,12.30232558,99.95518834
1/23/2010,8.379310345,102.4104747
1/24/2010,3.208333333,321.8336425
1/25/2010,12.79166667,227.6042403
1/26/2010,14.36666667,246.3314483
1/27/2010,13.02777778,355.2348984
1/28/2010,29.07228916,57.83626013
1/29/2010,28.61538462,88.52647835
1/30/2010,11.20833333,243.4997777
1/31/2010,18.16,257.0006191
2/1/2010,19.3877551,266.7597618
2/2/2010,30.425,247.5009508
2/3/2010,20.51111111,280.339965
2/4/2010,16.11904762,240.4872921
2/5/2010,19.33333333,228.6314489
2/6/2010,6.965517241,220.6384786
2/7/2010,3.565217391,265.0942154
2/8/2010,7.259259259,44.03827873
2/9/2010,4.869565217,309.1757515
2/10/2010,16.77419355,67.76842226
2/11/2010,13.95121951,70.14355806
2/12/2010,22.02173913,59.5370907
2/13/2010,15.58333333,59.44399309
2/14/2010,13,64.00924665
2/15/2010,9.290322581,69.98591652
2/16/2010,17.40909091,77.27289718
2/17/2010,16.30555556,66.3921513
2/18/2010,21.51111111,82.24681056
2/19/2010,30.75555556,71.98430367
2/20/2010,31.09433962,69.24829004
2/21/2010,31.72222222,65.83539599
2/22/2010,26.20408163,65.10230053
2/23/2010,11.72413793,48.27336248
2/24/2010,8.133333333,41.00244394
2/25/2010,7.178571429,244.1524053
2/26/2010,6.666666667,221.178271
2/27/2010,6.32,240.2306743
2/28/2010,7.275862069,258.7825794
3/1/2010,10.68571429,260.5416932
3/2/2010,9.371428571,247.7066459
3/3/2010,7.18,234.7647982
3/4/2010,5.186440678,235.6687116
3/5/2010,15.64,73.62369428
3/6/2010,10.21212121,234.5594454
3/7/2010,13.37209302,229.971538
3/8/2010,10.46153846,231.0595965
3/9/2010,7.212765957,322.1383337
3/10/2010,20.79365079,249.1497052
3/11/2010,19.53846154,224.2387922
3/12/2010,9.967741935,248.4093154
3/13/2010,11.64,231.990241
3/14/2010,10.66666667,250.1048856
3/15/2010,8.48,257.5989733
3/16/2010,9.083333333,74.86846381
3/17/2010,10.41666667,120.328105
3/18/2010,8.958333333,216.3904405
3/19/2010,21.08333333,68.60725669
3/20/2010,20.60714286,73.21732334
3/21/2010,19.14285714,61.42567759
3/22/2010,8.36,25.23021596
3/23/2010,16.62162162,53.83511421
3/24/2010,24.71428571,73.56497612
3/25/2010,13.35483871,49.06402154
3/26/2010,15.36170213,265.5371478
3/27/2010,5.78125,281.8709708
3/28/2010,4.555555556,274.9801881
3/29/2010,8.301886792,243.7633634
3/30/2010,6.090909091,219.2459388
3/31/2010,11.25714286,67.58032579
4/1/2010,9.717391304,233.2189725
4/2/2010,20.04166667,60.2148643
4/3/2010,7.617647059,47.54790497
4/4/2010,4.385964912,269.8555545
4/5/2010,6.781818182,261.6506582
4/6/2010,3.660714286,343.9446478
4/7/2010,5.435897436,304.4423857
4/8/2010,10.67741935,262.1099959
4/9/2010,11.84615385,232.7183994
4/10/2010,9.150943396,99.92725311
4/11/2010,9.416666667,185.098807
4/12/2010,10.25,100.7608544
4/13/2010,12.41666667,117.4234928
4/14/2010,20.97222222,240.8592122
4/15/2010,8.413793103,278.0703202
4/16/2010,6.229166667,37.58701158
4/17/2010,9.375,74.03143649
4/18/2010,11.07017544,79.79467418
4/19/2010,4.14,24.77277195
4/20/2010,5.514285714,346.9997275
4/21/2010,9.041666667,213.8132749
4/22/2010,3.702702703,43.27207675
4/23/2010,10.275,91.82399598
4/24/2010,12.66666667,244.6316601
4/25/2010,11.78571429,278.731202
4/26/2010,14.74545455,42.03714345
4/27/2010,6.476190476,20.24984222
4/28/2010,11.72,53.81310043
4/29/2010,23.61538462,73.44935731
4/30/2010,30.8,64.28393283
5/1/2010,29.51282051,65.64263089
5/2/2010,25.25,64.16460401
5/3/2010,16.4375,71.86475453
5/4/2010,5.677419355,9.503923754
5/5/2010,6.709677419,301.6458397
5/6/2010,3.037037037,339.611511
5/7/2010,3.083333333,23.8736846
5/8/2010,18.44827586,71.37167208
5/9/2010,12.65909091,44.6021254
5/10/2010,8.108108108,42.17698833
5/11/2010,24.28125,67.5012007
5/12/2010,23.44444444,68.89956922
5/13/2010,9,72.23610253
5/14/2010,8.709677419,84.87720314
5/15/2010,20.05555556,67.20409441
5/16/2010,25.04166667,70.62477324
5/17/2010,27.86666667,71.3411852
5/18/2010,24.43137255,63.5242349
5/19/2010,26.15789474,71.2272185
5/20/2010,21.05,72.66472992
5/21/2010,10.30434783,77.16153583
5/22/2010,26.83333333,81.71169328
5/23/2010,24.6,81.33853422
5/24/2010,13.94444444,81.41970168
5/25/2010,6.981818182,71.21290192
5/26/2010,8.061538462,70.39864301
5/27/2010,7.689655172,69.82282944
5/28/2010,11.0212766,276.0524386
5/29/2010,9.721311475,270.8774758
5/30/2010,8.470588235,79.89942361
5/31/2010,5.905660377,60.0935714
6/1/2010,4.160714286,40.62703462
6/2/2010,12.74545455,47.08927391
6/3/2010,31.97142857,73.42795142
6/4/2010,29.54545455,82.72268582
6/5/2010,28.54545455,81.51059874
6/6/2010,22.18518519,87.40625834
6/7/2010,13.23076923,83.43186617
6/8/2010,6.708333333,71.47802025
6/9/2010,6.583333333,30.8751396
6/10/2010,10,75.06941793
6/11/2010,10.875,39.61448385
6/12/2010,16.56,49.2168955
6/13/2010,8.763157895,38.41527309
6/14/2010,15.53846154,70.81370724
6/15/2010,26.56097561,74.15349189
6/16/2010,27.2962963,69.26055877
6/17/2010,22.97297297,74.05173204
6/18/2010,20.42424242,69.09266913
6/19/2010,14.42857143,50.32627846
6/20/2010,16.57575758,66.05676326
6/21/2010,14.02857143,58.56341685
6/22/2010,16.97368421,62.3608307
6/23/2010,23.29032258,69.04413532
6/24/2010,9.28125,55.87560657
6/25/2010,7.245614035,36.90530173
6/26/2010,6.772727273,306.1382383
6/27/2010,7.848484848,330.8277096
6/28/2010,12.4,76.99303912
6/29/2010,12.6,59.74546977
6/30/2010,7.255319149,28.25082434
7/1/2010,7.573333333,39.17384995
7/2/2010,14.95348837,64.41196082
7/3/2010,11.03333333,34.75931135
7/4/2010,4.851851852,31.94762846
7/5/2010,12.60714286,8.220670138
7/6/2010,7.942857143,331.0912695
7/7/2010,13.75,253.0308455
7/8/2010,14.80769231,258.1553311
7/9/2010,9.583333333,319.6995726
7/10/2010,16.51111111,65.91288741
7/11/2010,9.431818182,314.6018372
7/12/2010,14.82051282,260.588293
7/13/2010,6.482758621,308.685153
7/14/2010,12.37931034,290.4346953
7/15/2010,6.714285714,6.728149926
7/16/2010,11.5,224.7309627
7/17/2010,13.25714286,229.7205493
7/18/2010,9.5,57.26283885
7/19/2010,11.97435897,71.60764453
7/20/2010,10.94230769,64.43536888
7/21/2010,6.904761905,78.44354156
7/22/2010,7.44,42.20345171
7/23/2010,9.411764706,29.07156628
7/24/2010,11.73076923,40.12097404
7/25/2010,11.25925926,71.80423375
7/26/2010,8.827586207,68.24214882
7/27/2010,4.981132075,33.62787877
7/28/2010,4.857142857,9.063841136
7/29/2010,9.6,80.5160375
7/30/2010,6.139534884,111.5729094
7/31/2010,13.80769231,256.9807744
8/1/2010,8.84375,100.3204112
8/2/2010,19.64,267.6494377
8/3/2010,11.08333333,185.0578866
8/4/2010,10.83333333,73.91207346
8/5/2010,9.441176471,31.4091496
8/6/2010,10.80487805,19.45598471
8/7/2010,17.76315789,50.54727187
8/8/2010,23.13888889,66.67043694
8/9/2010,22,58.14305342
8/10/2010,13.92307692,52.56137812
8/11/2010,13.390625,64.07496473
8/12/2010,6.268292683,55.26849762
8/13/2010,7.833333333,220.8848539
8/14/2010,10.05,87.3759413
8/15/2010,14.20689655,84.15367391
8/16/2010,8.933333333,30.06146842
8/17/2010,6.888888889,20.77598059
8/18/2010,6.71875,281.1521636
8/19/2010,6.31147541,3.111288047
8/20/2010,6.8125,41.31721895
8/21/2010,13.90196078,56.25291655
8/22/2010,8.107692308,53.90396735
8/23/2010,6.551020408,19.46582993
8/24/2010,5.930232558,53.63605143
8/25/2010,13.16923077,78.00581937
8/26/2010,19.80851064,76.38388514
8/27/2010,10.94642857,73.16880255
8/28/2010,5.483333333,49.70724068
8/29/2010,4.74,252.5768433
8/30/2010,5.081967213,346.2526947
8/31/2010,4.520833333,341.2950528
9/1/2010,4.170731707,32.70458022
9/2/2010,12.47916667,87.47105337
9/3/2010,17.83673469,83.0511673
9/4/2010,15.55,90.50278795
9/5/2010,11.26315789,80.77359476
9/6/2010,8.458333333,70.64616557
9/7/2010,8.75,79.84344698
9/8/2010,7.764705882,288.0460816
9/9/2010,4.403225806,306.2395506
9/10/2010,4.255319149,37.70210046
9/11/2010,5.272727273,110.251689
9/12/2010,7.666666667,258.6058164
9/13/2010,10.17647059,56.35799254
9/14/2010,17.6875,86.57532961
9/15/2010,10.79166667,89.17099746
9/16/2010,5.795918367,297.4672555
9/17/2010,4.75,213.1726733
9/18/2010,8.102564103,107.8682414
9/19/2010,5.88,337.1889955
9/20/2010,6.588235294,34.55022476
9/21/2010,9.911764706,58.81062607
9/22/2010,11.14705882,57.62171439
9/23/2010,11.83870968,66.64852179
9/24/2010,7.371428571,234.3088132
9/25/2010,14.675,255.2095649
9/26/2010,14.27777778,237.5112822
9/27/2010,14.22580645,236.1138687
9/28/2010,17.90909091,230.6189554
9/29/2010,17.89655172,222.0669318
9/30/2010,7.675,330.4931033
10/1/2010,15.64285714,33.30276029
10/2/2010,23.59259259,53.14763434
10/3/2010,21.12244898,62.85446736
10/4/2010,21.4,71.78692187
10/5/2010,19.30769231,55
10/6/2010,17.68888889,50.2231285
10/7/2010,9.225806452,343.4202062
10/8/2010,14.57142857,226.4272308
10/9/2010,7.852941176,246.619539
10/10/2010,14.55172414,44.12665252
10/11/2010,10.57142857,65.97054067
10/12/2010,7.125,101.6480965
10/13/2010,11.01960784,94.67010918
10/14/2010,16.2,102.6552316
10/15/2010,14,101.757806
10/16/2010,20.04166667,89.62809449
10/17/2010,29.9,86.3391976
10/18/2010,40.68421053,81.05053819
10/19/2010,13.42553191,216.8434839
10/20/2010,9.196721311,170.9410904
10/21/2010,21.96296296,89.25972297
10/22/2010,24.09677419,81.59452965
10/23/2010,27.52777778,73.33238359
10/24/2010,3.057142857,9.028490959
10/25/2010,9.571428571,234.8946735
10/26/2010,4.875,15.82089934
10/27/2010,5.155555556,121.7350832
10/28/2010,10.93333333,99.31175069
10/29/2010,3.982142857,274.6401193
10/30/2010,7.735849057,26.60623882
10/31/2010,13.69387755,37.38424223
11/1/2010,13.88571429,46.85996372
11/2/2010,16.14285714,42.13796501
11/3/2010,22.93023256,71.28165027
11/4/2010,27.62264151,74.07630679
11/5/2010,11.18367347,232.5761002
11/6/2010,8.263157895,249.5377085
11/7/2010,5.744680851,238.0759555
11/8/2010,13.33333333,224.5624825
11/9/2010,19.18032787,225.5730009
11/10/2010,16.57446809,232.5550827
11/11/2010,9.107142857,13.69111529
11/12/2010,17.1,40.50848011
11/13/2010,13.53164557,33.81039129
11/14/2010,9.026315789,33.59476203
11/15/2010,21.92156863,241.9067853
11/16/2010,23.7027027,225.9874652
11/17/2010,36.80851064,234.0108295
11/18/2010,23.85185185,255.9549319
11/19/2010,8.638297872,103.6929761
11/20/2010,12.32142857,104.0864754
11/21/2010,18.98360656,96.39671392
11/22/2010,13.06666667,150.4657304
11/23/2010,9.515625,48.40671929
11/24/2010,18.38333333,59.30203929
11/25/2010,8.673913043,300.5632811
11/26/2010,9.489361702,257.4980571
11/27/2010,8.896551724,228.7939005
11/28/2010,8.802816901,252.4547869
11/29/2010,6.301886792,234.5477595
11/30/2010,5.02173913,99.01177801
12/1/2010,15.43137255,226.443643
12/2/2010,8.893617021,263.6566035
12/3/2010,15.03571429,64.66107019
12/4/2010,21.88235294,57.07320083
12/5/2010,11.0625,55.23271026
12/6/2010,6.925925926,80.96697152
12/7/2010,1.777777778,352.1301686
12/8/2010,5.238095238,68.2274863
12/9/2010,9.2,229.3124478
12/10/2010,11.63157895,233.2517612
12/11/2010,14.3902439,242.9402623
12/12/2010,8.571428571,177.480809
12/13/2010,13.97222222,349.1114925
12/14/2010,22.60416667,241.6024275
12/15/2010,12.5,245.694247
12/16/2010,4.291666667,29.07278657
12/17/2010,7.80952381,96.42340774
12/18/2010,12.51515152,93.64411447
12/19/2010,11.86206897,91.87428055
12/20/2010,16.57575758,256.8525494
12/21/2010,24.37209302,255.9882735
12/22/2010,17.6875,248.1652997
12/23/2010,10.2962963,94.66929695
12/24/2010,12.92857143,32.19826545
12/25/2010,8.703703704,246.2074639
12/26/2010,8.40625,240.3257524
12/27/2010,11.43333333,233.6682693
12/28/2010,13.60869565,235.1796352
12/29/2010,13,236.5160077
12/30/2010,5.5625,291.5279995
12/31/2010,11.86666667,45.74272521
1/1/2011,12.51612903,61.40374054
1/2/2011,33.76595745,87.87834643
1/3/2011,25.06060606,93.33881167
1/4/2011,8.422222222,263.5535107
1/5/2011,4.911111111,64.46527785
1/6/2011,10.83018868,36.39698463
1/7/2011,17.67567568,250.1417474
1/8/2011,7.217391304,127.577868
1/9/2011,13.07692308,215.443971
1/10/2011,12.55932203,345.0255021
1/11/2011,11.97560976,80.19500676
1/12/2011,5.269230769,47.35472224
1/13/2011,3.358490566,73.13864511
1/14/2011,3.089552239,2.112533253
1/15/2011,4.608695652,323.2716539
1/16/2011,6.083333333,194.5507039
1/17/2011,19.91666667,262.7092629
1/18/2011,25.34,248.2224172
1/19/2011,12.90243902,248.5439869
1/20/2011,12,231.2426497
1/21/2011,4.423076923,339.1137736
1/22/2011,10.83870968,234.2022508
1/23/2011,10.54166667,232.8825996
1/24/2011,2.234042553,6.7024732
1/25/2011,5.138888889,263.313274
1/26/2011,5.68,27.76591367
1/27/2011,8.083333333,62.25239569
1/28/2011,16.6969697,94.18800876
1/29/2011,14.15384615,99.5911679
1/30/2011,6.583333333,107.4245167
1/31/2011,5.821428571,80.75371246
2/1/2011,3.625,307.6963226
2/2/2011,12.425,252.8394263
2/3/2011,11.96551724,235.1455978
2/4/2011,10.03448276,228.9891218
2/5/2011,10.95833333,175.8904533
2/6/2011,14.78787879,258.9398372
2/7/2011,14.63333333,79.75510126
2/8/2011,5.451612903,42.01051127
2/9/2011,9.352941176,280.1790681
2/10/2011,21.51162791,235.3317512
2/11/2011,14.34615385,228.4643199
2/12/2011,16.55263158,227.1003705
2/13/2011,24.76785714,233.743617
2/14/2011,25.80851064,251.4877304
2/15/2011,11.82758621,82.37716422
2/16/2011,8.96875,110.9480043
2/17/2011,13.08823529,170.4158464
2/18/2011,16.16129032,227.6536279
2/19/2011,15.125,229.2311855
2/20/2011,8.708333333,139.4754311
2/21/2011,19.90196078,251.4293286
2/22/2011,15.53333333,232.7848735
2/23/2011,30.4375,209.8488641
2/24/2011,17.17777778,210.3912771
2/25/2011,39.91836735,269.2506448
2/26/2011,22.6097561,262.9338096
2/27/2011,7.666666667,215.04976
2/28/2011,5.16,137.2533551
3/1/2011,13.625,89.31925148
3/2/2011,15.45833333,93.74701699
3/3/2011,12.16666667,101.4312066
3/4/2011,9.936170213,224.3457143
3/5/2011,5.892857143,249.3587585
3/6/2011,8.321428571,254.7661618
3/7/2011,2.8,6.396710884
3/8/2011,4,281.8840441
3/9/2011,13.15384615,92.31281624
3/10/2011,8.464285714,172.2538623
3/11/2011,10.77777778,244.5494235
3/12/2011,3.848484848,313.17664
3/13/2011,9.290322581,51.67311835
3/14/2011,8.36,115.6816908
3/15/2011,18.46511628,253.3170679
3/16/2011,15.22857143,249.7303326
3/17/2011,12.39285714,225.4073249
3/18/2011,9.04,233.5791202
3/19/2011,5.708333333,218.1059289
3/20/2011,6.826086957,123.3797968
3/21/2011,6.25,100.2639214
3/22/2011,10.33333333,234.987373
3/23/2011,9.5,238.4646316
3/24/2011,8.173913043,88.87381364
3/25/2011,4.958333333,70.97593891
3/26/2011,4.603773585,59.0549444
3/27/2011,5.222222222,224.8284939
3/28/2011,8.416666667,241.8975556
3/29/2011,11.01515152,53.6760177
3/30/2011,18.30952381,250.9436826
3/31/2011,14.8,233.9017746
4/1/2011,13.41666667,222.5846462
4/2/2011,3.125,36.30574328
4/3/2011,6.222222222,282.2718679
4/4/2011,11.43333333,72.11860361
4/5/2011,8.173913043,275.2314008
4/6/2011,10.88,238.5692177
4/7/2011,18.11538462,67.99603041
4/8/2011,15.92,51.20030699
4/9/2011,14.85185185,52.21229707
4/10/2011,21.53658537,59.51251201
4/11/2011,11.29166667,79.09502379
4/12/2011,6.5,47.79136915
4/13/2011,19.57142857,52.49523128
4/14/2011,7.708333333,101.2332032
4/15/2011,12.25,246.4425611
4/16/2011,9.916666667,235.7465816
4/17/2011,22.80487805,258.0708295
4/18/2011,21.21818182,260.6436421
4/19/2011,16.7804878,279.0405509
4/20/2011,15.96363636,248.5687503
4/21/2011,9.666666667,19.68012573
4/22/2011,15.81578947,50.52447187
4/23/2011,12.67857143,49.64331747
4/24/2011,5.783783784,294.5992346
4/25/2011,11.8125,230.9366667
4/26/2011,6.433333333,39.20531287
4/27/2011,14.80952381,58.33320616
4/28/2011,13.41666667,52.97691303
4/29/2011,6.75862069,269.2715249
4/30/2011,10.18518519,60.36747644
5/1/2011,10.96666667,85.53969986
5/2/2011,5.901960784,305.9768915
5/3/2011,6.136363636,298.6705116
5/4/2011,4.272727273,196.5492681
5/5/2011,8.777777778,90.977617
5/6/2011,10.96153846,75.5958836
5/7/2011,7.886792453,263.4897552
5/8/2011,6.333333333,302.0604106
5/9/2011,2.108108108,28.18641223
5/10/2011,3.18,205.1515837
5/11/2011,6.685714286,201.9892795
5/12/2011,9.625,95.40708988
5/13/2011,14.33333333,81.2729499
5/14/2011,17.33333333,91.51059874
5/15/2011,20.91304348,74.78755567
5/16/2011,19.82857143,66.56905902
5/17/2011,13.64583333,72.88763621
5/18/2011,10.11764706,66.5546768
5/19/2011,4.75,2.753859324
5/20/2011,10.47272727,89.7153423
5/21/2011,10.64516129,60.17990799
5/22/2011,6.156862745,69.63365065
5/23/2011,5.033333333,284.6265645
5/24/2011,6.333333333,296.9169525
5/25/2011,9.125,42.45814788
5/26/2011,5.986486486,256.505925
5/27/2011,5.090909091,158.8878554
5/28/2011,6.285714286,81.5249695
5/29/2011,5.542857143,295.3454094
5/30/2011,6.416666667,266.4855048
5/31/2011,9.75,51.81104596
6/1/2011,19.6,60.75215434
6/2/2011,25.32258065,67.41645135
6/3/2011,27.25925926,72.96869025
6/4/2011,15.18518519,64.44052917
6/5/2011,14.61290323,76.13239666
6/6/2011,17.125,73.43420975
6/7/2011,25.18518519,76.29519302
6/8/2011,25.73333333,68.99959761
6/9/2011,27.03448276,64.13580155
6/10/2011,19.82352941,60.57410592
6/11/2011,14.22857143,44.38941083
6/12/2011,5.083333333,344.2187383
6/13/2011,9.275,45.22261946
6/14/2011,6.84375,41.91232245
6/15/2011,9.8125,135.5204484
6/16/2011,8,92.46572386
6/17/2011,16.48275862,76.89088351
6/18/2011,11.07317073,77.10889612
6/19/2011,13.91666667,69.16566822
6/20/2011,23.41666667,65.83539599
6/21/2011,14.37931034,64.35176698
6/22/2011,6.461538462,355.1862055
6/23/2011,8.916666667,33.9410109
6/24/2011,18.35714286,76.90890527
6/25/2011,8.722222222,48.52124932
6/26/2011,20.04,78.40464426
6/27/2011,18.125,79.06003632
6/28/2011,25.16666667,59.67365919
6/29/2011,10.81081081,26.14835991
6/30/2011,11.91666667,3.4204515
7/1/2011,7.357142857,128.8405164
7/2/2011,14.15384615,68.41619053
7/3/2011,20.175,63.7253829
7/4/2011,5.930232558,51.41766553
7/5/2011,6.361111111,70.6079455
7/6/2011,12,73.63120319
7/7/2011,20.93548387,72.57593228
7/8/2011,16.46666667,50.13221221
7/9/2011,10.88888889,65.00383923
7/10/2011,10.02222222,54.11504986
7/11/2011,13.5,72.70937256
7/12/2011,20.31578947,78.4256756
7/13/2011,17.46666667,77.67151893
7/14/2011,16.5483871,78.06937954
7/15/2011,17.24324324,78.37636397
7/16/2011,14.5,74.99455447
7/17/2011,9.694444444,250.0967936
7/18/2011,7.736842105,9.980750573
7/19/2011,5.090909091,81.13713613
7/20/2011,10.70833333,84.5732233
7/21/2011,8,1.898141338
7/22/2011,8.222222222,22.4444192
7/23/2011,9.56,80.28083263
7/24/2011,10.19512195,54.86420622
7/25/2011,11.33333333,59.6829126
7/26/2011,12.72093023,63.48520636
7/27/2011,9.759259259,75.5594773
7/28/2011,7.193548387,115.2033885
7/29/2011,12.51724138,268.6469765
7/30/2011,4.857142857,315.8842546
7/31/2011,7.277777778,51.91949774
8/1/2011,9.058823529,75.25126424
8/2/2011,10.22222222,64.74460598
8/3/2011,13.4137931,58.91876137
8/4/2011,15.48484848,79.72176822
8/5/2011,7.03125,5.859356157
8/6/2011,10.5,139.4525587
8/7/2011,6.06122449,64.91379815
8/8/2011,8.769230769,12.66653044
8/9/2011,15.04545455,70.41739679
8/10/2011,13.90909091,57.26888134
8/11/2011,13.27586207,68.32380654
8/12/2011,17.75,83.00108644
8/13/2011,13.97826087,84.23623689
8/14/2011,20.47368421,50.27338069
8/15/2011,13.80645161,66.14226757
8/16/2011,13.93333333,60.90567509
8/17/2011,9.137931034,35.3659509
8/18/2011,5.045454545,7.250422035
8/19/2011,12.39583333,68.43727801
8/20/2011,8.941176471,36.72164179
8/21/2011,14.05,261.208219
8/22/2011,6.272727273,330.8420182
8/23/2011,10.63461538,54.8789734
8/24/2011,9.875,63.99596062
8/25/2011,7.177777778,78.04797817
8/26/2011,9.888888889,79.34040611
8/27/2011,16.82352941,79.1186448
8/28/2011,17.34285714,82.2761241
8/29/2011,10.19565217,96.05625176
8/30/2011,9.205882353,92.72700515
8/31/2011,5,352.0004789
9/1/2011,4.765957447,296.7173392
9/2/2011,5.75,307.1536081
9/3/2011,5.68,344.2803669
9/4/2011,6.733333333,2.42242703
9/5/2011,10.28571429,45.17317543
9/6/2011,15.47826087,34.56368315
9/7/2011,3.395348837,357.5927777
9/8/2011,6.959183673,282.089623
9/9/2011,4.684210526,208.9718586
9/10/2011,11.5,179.4871613
9/11/2011,10.37037037,227.9369107
9/12/2011,7.827586207,78.44844717
9/13/2011,5.24,18.04226622
9/14/2011,12.5,70.05489598
9/15/2011,21.96428571,71.78560989
9/16/2011,22.11538462,68.85014144
9/17/2011,26.37931034,73.10911649
9/18/2011,26.78125,62.49760883
9/19/2011,17.51612903,49.67763614
9/20/2011,25.16666667,56.33648586
9/21/2011,15.73170732,54.6385061
9/22/2011,11.04081633,41.86064233
9/23/2011,10.17391304,46.09017226
9/24/2011,16.25925926,67.81261008
9/25/2011,18,77.8306869
9/26/2011,14.29787234,54.6398231
9/27/2011,12.02380952,67.35371018
9/28/2011,8.2,86.45586839
9/29/2011,5.166666667,59.00222137
9/30/2011,9.833333333,256.2838525
10/1/2011,10.58333333,219.9745512
10/2/2011,8.518518519,81.98793658
10/3/2011,12.21052632,95.89111824
10/4/2011,9.641025641,247.3242121
10/5/2011,4.090909091,63.97166724
10/6/2011,12.22916667,72.30323319
10/7/2011,7.577777778,82.17146362
10/8/2011,3.404761905,282.8910484
10/9/2011,6.790697674,46.28134481
10/10/2011,12.96428571,41.9487221
10/11/2011,10.79487179,63.99102782
10/12/2011,7.693877551,111.2909628
10/13/2011,12,100.6811268
10/14/2011,18.57575758,82.74039491
10/15/2011,28.56410256,73.84637827
10/16/2011,25.75,84.68670742
10/17/2011,13.68292683,89.30936318
10/18/2011,2.962264151,53.5108256
10/19/2011,7.452380952,55.56433438
10/20/2011,7.117647059,192.8931509
10/21/2011,9.891891892,239.2613771
10/22/2011,12.5,274.2569299
10/23/2011,16.32352941,45.03487272
10/24/2011,13.77777778,74.40395523
10/25/2011,27.84615385,77.18095023
10/26/2011,31.39285714,62.49523128
10/27/2011,13.59459459,83.76968527
10/28/2011,7.020408163,34.49907882
